neighborhood,building_class_category,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,sale_price,sale_date,latitude,longitude,full_address,has_elevator,has_commercial,has_residential,land_to_building_ratio,price_per_square_foot,age_of_property,price_per_unit,price_per_residential_unit,price_per_commercial_unit,price_per_land_square_foot,sale_month,sale_quarter,property_type
INWOOD,07 RENTALS - WALKUP APARTMENTS,133 SHERMAN AVENUE,,10034,37.0,2.0,39.0,8000.0,31688.0,1925.0,4911000.0,2023-09-13,40.8641695,-73.9239401,"133 SHERMAN AVENUE, New York, New York 10034",0,1,1,0.25246149962130776,154.9798030800303,99.0,125923.07692307692,132729.72972972973,2455500.0,613.875,9,3,mixed-use
INWOOD,07 RENTALS - WALKUP APARTMENTS,38 POST AVENUE,,10034,26.0,0.0,26.0,7500.0,22615.0,1920.0,2163000.0,2023-09-13,40.86349935,-73.92385822729358,"38 POST AVENUE, New York, New York 10034",0,0,1,0.33163829316825116,95.64448374972363,104.0,83192.30769230769,83192.30769230769,,288.4,9,3,residential
INWOOD,07 RENTALS - WALKUP APARTMENTS,34 POST AVENUE,,10034,26.0,0.0,26.0,7500.0,22615.0,1920.0,1942000.0,2023-09-13,40.86343975,-73.92402077476336,"34 POST AVENUE, New York, New York 10034",0,0,1,0.33163829316825116,85.8722087110325,104.0,74692.30769230769,74692.30769230769,,258.93333333333334,9,3,residential
INWOOD,07 RENTALS - WALKUP APARTMENTS,30 POST AVENUE,,10034,25.0,0.0,25.0,7500.0,22615.0,1920.0,2548000.0,2023-09-13,40.86337915,-73.92418315224268,"30 POST AVENUE, New York, New York 10034",0,0,1,0.33163829316825116,112.66858279902719,104.0,101920.0,101920.0,,339.73333333333335,9,3,residential
INWOOD,07 RENTALS - WALKUP APARTMENTS,26 POST AVENUE,,10034,25.0,0.0,25.0,7500.0,22615.0,1920.0,4142000.0,2023-09-13,40.86331915,-73.92434570224268,"26 POST AVENUE, New York, New York 10034",0,0,1,0.33163829316825116,183.15277470705283,104.0,165680.0,165680.0,,552.2666666666667,9,3,residential
INWOOD,07 RENTALS - WALKUP APARTMENTS,22 POST AVENUE,,10034,26.0,0.0,26.0,7500.0,22615.0,1920.0,2795000.0,2023-09-13,40.863259150000005,-73.92450825224267,"22 POST AVENUE, New York, New York 10034",0,0,1,0.33163829316825116,123.59053725403493,104.0,107500.0,107500.0,,372.6666666666667,9,3,residential
INWOOD,07 RENTALS - WALKUP APARTMENTS,23 VERMILYEA AVENUE,,10034,21.0,0.0,21.0,7500.0,22650.0,1922.0,1200000.0,2024-02-26,40.86469375,-73.92542693098086,"23 VERMILYEA AVENUE, New York, New York 10034",0,0,1,0.33112582781456956,52.980132450331126,102.0,57142.857142857145,57142.857142857145,,160.0,2,4,residential
INWOOD,07 RENTALS - WALKUP APARTMENTS,252 SHERMAN AVENUE,,10034,20.0,0.0,20.0,5000.0,17350.0,1913.0,2460000.0,2023-09-13,40.866225666666665,-73.9190852,"252 SHERMAN AVENUE, New York, New York 10034",0,0,1,0.2881844380403458,141.78674351585013,111.0,123000.0,123000.0,,492.0,9,3,residential
INWOOD,07 RENTALS - WALKUP APARTMENTS,66 VERMILYEA AVENUE,,10034,50.0,0.0,50.0,11250.0,32345.0,1916.0,2921000.0,2023-09-13,40.8658932,-73.9238349199088,"66 VERMILYEA AVENUE, New York, New York 10034",0,0,1,0.34781264492193537,90.30762096150873,108.0,58420.0,58420.0,,259.64444444444445,9,3,residential
INWOOD,08 RENTALS - ELEVATOR APARTMENTS,5008 BROADWAY,,10034,50.0,5.0,55.0,10175.0,48576.0,1934.0,10600000.0,2023-04-27,40.8687344,-73.9175227,"5008 BROADWAY, New York, New York 10034",1,1,1,0.20946557971014493,218.21475625823453,90.0,192727.27272727274,212000.0,2120000.0,1041.7690417690417,4,1,mixed-use
JAVITS CENTER,07 RENTALS - WALKUP APARTMENTS,452 WEST 36TH STREET,,10018,20.0,2.0,22.0,2469.0,10425.0,1900.0,5000000.0,2023-11-09,40.755445300000005,-73.99773925679483,"452 WEST 36TH STREET, New York, New York 10018",0,1,1,0.2368345323741007,479.6163069544364,124.0,227272.72727272726,250000.0,2500000.0,2025.111381125962,11,4,mixed-use
JAVITS CENTER,38 ASYLUMS AND HOMES,413 WEST 34TH STREET,,10001,0.0,390.0,390.0,19225.0,122073.0,1922.0,52500000.0,2023-03-27,40.7536888,-73.99679959999999,"413 WEST 34TH STREET, New York, New York 10001",0,1,0,0.15748773275007577,430.070531567177,102.0,134615.38461538462,,134615.38461538462,2730.8192457737323,3,1,commercial
KIPS BAY,01 ONE FAMILY DWELLINGS,310 EAST 18TH STREET,,10003,1.0,0.0,1.0,1560.0,5048.0,1910.0,6850000.0,2023-06-06,40.73438665,-73.9824808597647,"310 EAST 18TH STREET, New York, New York 10003",0,0,1,0.3090332805071315,1356.973058637084,114.0,6850000.0,6850000.0,,4391.025641025641,6,2,residential
KIPS BAY,07 RENTALS - WALKUP APARTMENTS,305 EAST 21ST STREET,,10010,37.0,0.0,37.0,5000.0,21356.0,1910.0,8000000.0,2023-06-27,40.7365104,-73.98107941789473,"305 EAST 21ST STREET, New York, New York 10010",0,0,1,0.2341262408690766,374.60198539052254,114.0,216216.2162162162,216216.2162162162,,1600.0,6,2,residential
KIPS BAY,08 RENTALS - ELEVATOR APARTMENTS,377 EAST 33RD STREET,,10016,209.0,3.0,212.0,13770.0,213549.0,1998.0,210000000.0,2023-08-30,40.74347215,-73.97420265965272,"377 EAST 33RD STREET, New York, New York 10016",1,1,1,0.06448168804349354,983.3808634083981,26.0,990566.037735849,1004784.6889952153,70000000.0,15250.544662309369,8,3,mixed-use
KIPS BAY,21 OFFICE BUILDINGS,650 1 AVENUE,,10016,0.0,26.0,26.0,11606.0,98400.0,1910.0,33500000.0,2023-03-23,40.74525992713515,-73.97231096027735,"650 1 AVENUE, New York, New York 10016",0,1,0,0.11794715447154472,340.4471544715447,114.0,1288461.5384615385,,1288461.5384615385,2886.4380492848527,3,1,commercial
LITTLE ITALY,07 RENTALS - WALKUP APARTMENTS,8 CENTRE MARKET PLACE,,10013,8.0,1.0,9.0,1707.0,7020.0,1900.0,7400000.0,2023-04-26,40.720189700000006,-73.9974770928971,"8 CENTRE MARKET PLACE, New York, New York 10013",0,1,1,0.24316239316239316,1054.131054131054,124.0,822222.2222222222,925000.0,7400000.0,4335.090802577622,4,1,mixed-use
LITTLE ITALY,07 RENTALS - WALKUP APARTMENTS,169 MULBERRY STREET,,10013,11.0,1.0,12.0,2475.0,11460.0,1914.0,6000000.0,2023-09-27,40.71998145,-73.99732531195701,"169 MULBERRY STREET, New York, New York 10013",0,1,1,0.21596858638743455,523.5602094240837,110.0,500000.0,545454.5454545454,6000000.0,2424.242424242424,9,3,mixed-use
LITTLE ITALY,07 RENTALS - WALKUP APARTMENTS,200 MOTT STREET,,10012,26.0,1.0,27.0,2350.0,12000.0,1900.0,7550000.0,2023-11-29,40.72118495,-73.99536865589333,"200 MOTT STREET, New York, New York 10012",0,1,1,0.19583333333333333,629.1666666666666,124.0,279629.6296296296,290384.6153846154,7550000.0,3212.7659574468084,11,4,mixed-use
LITTLE ITALY,07 RENTALS - WALKUP APARTMENTS,5 SPRING STREET,,10012,21.0,1.0,22.0,2697.0,9135.0,1900.0,10000000.0,2023-07-26,40.7212474,-73.9942934,"5 SPRING STREET, New York, New York 10012",0,1,1,0.29523809523809524,1094.6907498631635,124.0,454545.45454545453,476190.4761904762,10000000.0,3707.8235076010383,7,2,mixed-use
LITTLE ITALY,07 RENTALS - WALKUP APARTMENTS,27 PRINCE STREET,,10012,14.0,2.0,16.0,2327.0,8615.0,1910.0,8900000.0,2023-03-29,40.7230823,-73.99453740589547,"27 PRINCE STREET, New York, New York 10012",0,1,1,0.2701102727800348,1033.081834010447,114.0,556250.0,635714.2857142857,4450000.0,3824.666953158573,3,1,mixed-use
LITTLE ITALY,14 RENTALS - 4-10 UNIT,53 SPRING STREET,,10012,5.0,1.0,6.0,2982.0,8670.0,1900.0,938000.0,2023-04-19,40.7222913,-73.99654902526812,"53 SPRING STREET, New York, New York 10012",0,1,1,0.3439446366782007,108.18915801614763,124.0,156333.33333333334,187600.0,938000.0,314.55399061032864,4,1,mixed-use
LITTLE ITALY,14 RENTALS - 4-10 UNIT,53 SPRING STREET,,10012,5.0,1.0,6.0,2982.0,8670.0,1900.0,1562000.0,2023-12-04,40.7222913,-73.99654902526812,"53 SPRING STREET, New York, New York 10012",0,1,1,0.3439446366782007,180.16147635524797,124.0,260333.33333333334,312400.0,1562000.0,523.8095238095239,12,4,mixed-use
LOWER EAST SIDE,01 ONE FAMILY DWELLINGS,515 GRAND STREET,,10002,1.0,1.0,2.0,765.0,1507.0,1910.0,1225000.0,2023-11-03,40.71442445,-73.98201768632528,"515 GRAND STREET, New York, New York 10002",0,1,1,0.5076310550763106,812.8732581287326,114.0,612500.0,1225000.0,1225000.0,1601.3071895424837,11,4,mixed-use
LOWER EAST SIDE,01 ONE FAMILY DWELLINGS,1 LUDLOW STREET,,10002,1.0,1.0,2.0,479.0,2318.0,1910.0,4999000.0,2023-05-10,40.7145745,-73.9912904,"1 LUDLOW STREET, New York, New York 10002",0,1,1,0.20664365832614323,2156.600517687662,114.0,2499500.0,4999000.0,4999000.0,10436.325678496869,5,2,mixed-use
LOWER EAST SIDE,02 TWO FAMILY DWELLINGS,84 ORCHARD STREET,,10002,2.0,1.0,3.0,1320.0,3520.0,1920.0,4280000.0,2023-06-01,40.71786795,-73.99016680182345,"84 ORCHARD STREET, New York, New York 10002",0,1,1,0.375,1215.909090909091,104.0,1426666.6666666667,2140000.0,4280000.0,3242.4242424242425,6,2,mixed-use
LOWER EAST SIDE,02 TWO FAMILY DWELLINGS,111 RIVINGTON STREET,,10002,2.0,1.0,3.0,1335.0,3717.0,1920.0,4000000.0,2023-09-28,40.7198544,-73.987907,"111 RIVINGTON STREET, New York, New York 10002",0,1,1,0.3591606133979015,1076.1366693570083,104.0,1333333.3333333333,2000000.0,4000000.0,2996.2546816479403,9,3,mixed-use
LOWER EAST SIDE,07 RENTALS - WALKUP APARTMENTS,217 MADISON STREET,,10002,20.0,1.0,21.0,2612.0,10230.0,1900.0,2300000.0,2024-01-12,40.7128511,-73.9890422,"217 MADISON STREET, New York, New York 10002",0,1,1,0.255327468230694,224.82893450635387,124.0,109523.80952380953,115000.0,2300000.0,880.551301684533,1,4,mixed-use
LOWER EAST SIDE,07 RENTALS - WALKUP APARTMENTS,219 MADISON STREET,,10002,20.0,2.0,22.0,2612.0,10231.0,1920.0,2300000.0,2024-01-12,40.7129382,-73.98895242435063,"219 MADISON STREET, New York, New York 10002",0,1,1,0.25530251197341414,224.80695924152087,104.0,104545.45454545454,115000.0,1150000.0,880.551301684533,1,4,mixed-use
LOWER EAST SIDE,07 RENTALS - WALKUP APARTMENTS,191 HENRY STREET,,10002,22.0,2.0,24.0,2188.0,9810.0,1900.0,6350000.0,2023-06-28,40.71374955,-73.98795047142858,"191 HENRY STREET, New York, New York 10002",0,1,1,0.22303771661569827,647.2986748216106,124.0,264583.3333333333,288636.36363636365,3175000.0,2902.1937842778793,6,2,mixed-use
LOWER EAST SIDE,07 RENTALS - WALKUP APARTMENTS,53 LUDLOW STREET,,10002,16.0,2.0,18.0,2188.0,8370.0,1910.0,1219057.0,2023-04-01,40.7166599,-73.99036360099845,"53 LUDLOW STREET, New York, New York 10002",0,1,1,0.26140979689366783,145.64599761051375,114.0,67725.38888888889,76191.0625,609528.5,557.1558500914077,4,1,mixed-use
LOWER EAST SIDE,07 RENTALS - WALKUP APARTMENTS,157 BROOME STREET,6C,10002,28.0,2.0,30.0,6221.0,27350.0,1910.0,585000.0,2023-08-08,40.7165242,-73.9852345,"157 BROOME STREET, New York, New York 10002",0,1,1,0.22745886654478975,21.389396709323584,114.0,19500.0,20892.85714285714,292500.0,94.03632856453946,8,3,mixed-use
LOWER EAST SIDE,07 RENTALS - WALKUP APARTMENTS,157 RIVINGTON STREET,,10002,18.0,2.0,20.0,2800.0,8240.0,1920.0,6800000.0,2023-07-12,40.7191262,-73.9854916,"157 RIVINGTON STREET, New York, New York 10002",0,1,1,0.33980582524271846,825.242718446602,104.0,340000.0,377777.77777777775,3400000.0,2428.5714285714284,7,2,mixed-use
LOWER EAST SIDE,07 RENTALS - WALKUP APARTMENTS,109-111 LUDLOW STREET,,10002,24.0,2.0,26.0,3564.0,16812.0,1920.0,8800000.0,2023-03-21,40.7201328,-73.988332,"109-111 LUDLOW STREET, New York, New York 10002",0,1,1,0.21199143468950749,523.4356412086605,104.0,338461.53846153844,366666.6666666667,4400000.0,2469.135802469136,3,1,mixed-use
LOWER EAST SIDE,07 RENTALS - WALKUP APARTMENTS,167 LUDLOW STREET,,10002,15.0,1.0,16.0,2188.0,8600.0,1910.0,30000000.0,2023-04-26,40.72163435,-73.98776173590883,"167 LUDLOW STREET, New York, New York 10002",0,1,1,0.2544186046511628,3488.3720930232557,114.0,1875000.0,2000000.0,30000000.0,13711.151736745887,4,1,mixed-use
LOWER EAST SIDE,07 RENTALS - WALKUP APARTMENTS,165 LUDLOW STREET,,10002,17.0,1.0,18.0,2188.0,8150.0,1910.0,30000000.0,2023-04-26,40.7215696,-73.98779405,"165 LUDLOW STREET, New York, New York 10002",0,1,1,0.2684662576687117,3680.9815950920247,114.0,1666666.6666666667,1764705.8823529412,30000000.0,13711.151736745887,4,1,mixed-use
LOWER EAST SIDE,07 RENTALS - WALKUP APARTMENTS,163 LUDLOW STREET,,10002,19.0,1.0,20.0,1875.0,8500.0,1910.0,30000000.0,2023-04-26,40.72150635,-73.98782570186,"163 LUDLOW STREET, New York, New York 10002",0,1,1,0.22058823529411764,3529.4117647058824,114.0,1500000.0,1578947.3684210526,30000000.0,16000.0,4,1,mixed-use
LOWER EAST SIDE,07 RENTALS - WALKUP APARTMENTS,286 BROOME STREET,,10002,8.0,1.0,9.0,2237.0,10779.0,1900.0,2550000.0,2023-08-28,40.71862695,-73.99141394641032,"286 BROOME STREET, New York, New York 10002",0,1,1,0.20753316634196123,236.57111049262454,124.0,283333.3333333333,318750.0,2550000.0,1139.9195350916407,8,3,mixed-use
LOWER EAST SIDE,07 RENTALS - WALKUP APARTMENTS,53 STANTON STREET,2E,10002,142.0,5.0,147.0,39125.0,69800.0,1986.0,180000.0,2023-06-01,40.7219341,-73.990386,"53 STANTON STREET, New York, New York 10002",0,1,1,0.5605300859598854,2.5787965616045847,38.0,1224.4897959183672,1267.605633802817,36000.0,4.600638977635783,6,2,mixed-use
LOWER EAST SIDE,07 RENTALS - WALKUP APARTMENTS,53 STANTON STREET,3B,10002,142.0,5.0,147.0,39125.0,69800.0,1986.0,410000.0,2023-06-01,40.7219341,-73.990386,"53 STANTON STREET, New York, New York 10002",0,1,1,0.5605300859598854,5.873925501432665,38.0,2789.1156462585036,2887.323943661972,82000.0,10.47923322683706,6,2,mixed-use
LOWER EAST SIDE,07 RENTALS - WALKUP APARTMENTS,53 STANTON STREET,6A,10002,142.0,5.0,147.0,39125.0,69800.0,1986.0,315000.0,2023-03-23,40.7219341,-73.990386,"53 STANTON STREET, New York, New York 10002",0,1,1,0.5605300859598854,4.512893982808023,38.0,2142.8571428571427,2218.3098591549297,63000.0,8.05111821086262,3,1,mixed-use
LOWER EAST SIDE,08 RENTALS - ELEVATOR APARTMENTS,153/155 NORFOLK STREET,,10002,50.0,0.0,50.0,5000.0,22500.0,1912.0,16000000.0,2023-03-21,40.7173479,-73.9879116,"153/155 NORFOLK STREET, New York, New York 10002",1,0,1,0.2222222222222222,711.1111111111111,112.0,320000.0,320000.0,,3200.0,3,1,residential
LOWER EAST SIDE,22 STORE BUILDINGS,74 ORCHARD STREET,,10002,0.0,2.0,2.0,2187.0,6550.0,1920.0,4400000.0,2024-02-15,40.71760475,-73.99024268776596,"74 ORCHARD STREET, New York, New York 10002",0,1,0,0.3338931297709924,671.7557251908397,104.0,2200000.0,,2200000.0,2011.888431641518,2,4,commercial
LOWER EAST SIDE,22 STORE BUILDINGS,171 BOWERY,,10002,3.0,1.0,4.0,2565.0,5696.0,1910.0,4000000.0,2024-02-12,40.71991955,-73.99375698287349,"171 BOWERY, New York, New York 10002",0,1,1,0.45031601123595505,702.2471910112359,114.0,1000000.0,1333333.3333333333,4000000.0,1559.4541910331384,2,4,mixed-use
LOWER EAST SIDE,37 RELIGIOUS FACILITIES,5 MONROE STREET,,10002,0.0,0.0,0.0,2643.0,11939.0,1900.0,14500000.0,2023-12-14,40.7116004,-73.99627117596154,"5 MONROE STREET, New York, New York 10002",0,0,0,0.2213753245665466,1214.507077644694,124.0,,,,5486.189935679153,12,4,coop/other
LOWER EAST SIDE,37 RELIGIOUS FACILITIES,53 CATHERINE STREET,,10038,0.0,1.0,1.0,7673.0,38000.0,1924.0,14500000.0,2023-12-14,40.7115663,-73.9966918,"53 CATHERINE STREET, New York, New York 10038",0,1,0,0.20192105263157895,381.57894736842104,100.0,14500000.0,,14500000.0,1889.7432555714845,12,4,commercial
MANHATTAN VALLEY,02 TWO FAMILY DWELLINGS,107 MANHATTAN AVENUE,,10025,2.0,0.0,2.0,900.0,2880.0,1899.0,3862500.0,2023-10-25,40.7976571,-73.9624527,"107 MANHATTAN AVENUE, New York, New York 10025",0,0,1,0.3125,1341.1458333333333,125.0,1931250.0,1931250.0,,4291.666666666667,10,3,residential
MANHATTAN VALLEY,07 RENTALS - WALKUP APARTMENTS,6 WEST 103 STREET,,10025,20.0,0.0,20.0,3431.0,13030.0,1910.0,976209.0,2023-04-27,,,"6 WEST 103 STREET, New York, New York 10025",0,0,1,0.2633154259401381,74.92010744435918,114.0,48810.45,48810.45,,284.5260856893034,4,1,residential
MANHATTAN VALLEY,07 RENTALS - WALKUP APARTMENTS,8 WEST 103 STREET,,10025,15.0,0.0,15.0,1917.0,7420.0,1910.0,976209.0,2023-04-27,,,"8 WEST 103 STREET, New York, New York 10025",0,0,1,0.25835579514824797,131.5645552560647,114.0,65080.6,65080.6,,509.2378716744914,4,1,residential
MANHATTAN VALLEY,07 RENTALS - WALKUP APARTMENTS,113 MANHATTAN AVENUE,,10025,8.0,0.0,8.0,900.0,2160.0,1920.0,976209.0,2023-04-27,40.7977873,-73.96235825,"113 MANHATTAN AVENUE, New York, New York 10025",0,0,1,0.4166666666666667,451.9486111111111,104.0,122026.125,122026.125,,1084.6766666666667,4,1,residential
MANHATTAN VALLEY,29 COMMERCIAL GARAGES,9 WEST 100 STREET,,10025,0.0,1.0,1.0,5046.0,16488.0,1920.0,4250000.0,2023-11-01,,,"9 WEST 100 STREET, New York, New York 10025",0,1,0,0.30604075691411936,257.76322173702084,104.0,4250000.0,,4250000.0,842.2512881490289,11,4,commercial
MIDTOWN CBD,21 OFFICE BUILDINGS,529 5TH AVENUE,,10017,0.0,29.0,29.0,14525.0,271266.0,1958.0,107608985.0,2023-06-22,40.754433,-73.97967518605721,"529 5TH AVENUE, New York, New York 10017",0,1,0,0.05354522866853937,396.6917527445386,66.0,3710654.6551724137,,3710654.6551724137,7408.535972461274,6,2,commercial
MIDTOWN CBD,21 OFFICE BUILDINGS,6 EAST 45TH STREET,,10017,0.0,35.0,35.0,5020.0,79290.0,1932.0,26835000.0,2023-09-08,40.75491155,-73.97891095,"6 EAST 45TH STREET, New York, New York 10017",0,1,0,0.06331189305082609,338.4411653424139,92.0,766714.2857142857,,766714.2857142857,5345.617529880478,9,3,commercial
MIDTOWN CBD,21 OFFICE BUILDINGS,39 EAST 51ST STREET,,10022,0.0,1.0,1.0,3013.0,10974.0,1940.0,40000000.0,2023-06-20,40.758367250000006,-73.97437139342951,"39 EAST 51ST STREET, New York, New York 10022",0,1,0,0.2745580462912338,3644.9790413705123,84.0,40000000.0,,40000000.0,13275.804845668768,6,2,commercial
MIDTOWN CBD,21 OFFICE BUILDINGS,126 EAST 56TH STREET,,10022,0.0,53.0,53.0,6025.0,171591.0,1982.0,113000000.0,2023-04-04,40.76035495,-73.9704492045359,"126 EAST 56TH STREET, New York, New York 10022",0,1,0,0.035112564178773946,658.5426974608225,42.0,2132075.4716981133,,2132075.4716981133,18755.1867219917,4,1,commercial
MIDTOWN CBD,22 STORE BUILDINGS,603 5 AVENUE,,10017,0.0,1.0,1.0,2250.0,9446.0,1930.0,16250000.0,2023-03-17,40.6382201,-73.1821856,"603 5 AVENUE, New York, New York 10017",0,1,0,0.23819606182511116,1720.3048909591362,94.0,16250000.0,,16250000.0,7222.222222222223,3,1,commercial
MIDTOWN CBD,22 STORE BUILDINGS,14 EAST 52ND STREET,,10022,0.0,1.0,1.0,3015.0,21776.0,1930.0,19500000.0,2023-10-16,40.759218,-73.97544604750706,"14 EAST 52ND STREET, New York, New York 10022",0,1,0,0.1384551800146951,895.4812637766348,94.0,19500000.0,,19500000.0,6467.661691542288,10,3,commercial
MIDTOWN CBD,26 OTHER HOTELS,501-507 LEXINGTON AVENUE,,10017,0.0,4.0,4.0,6050.0,92501.0,1927.0,30318212.0,2024-01-24,40.7385205,-73.9854652,"501-507 LEXINGTON AVENUE, New York, New York 10017",0,1,0,0.06540469832758565,327.76091069285735,97.0,7579553.0,,7579553.0,5011.274710743802,1,4,commercial
MIDTOWN EAST,01 ONE FAMILY DWELLINGS,246 EAST 49TH STREET,,10017,1.0,0.0,1.0,1908.0,4560.0,1899.0,7000000.0,2023-11-28,40.7542526,-73.96969681150442,"246 EAST 49TH STREET, New York, New York 10017",0,0,1,0.41842105263157897,1535.0877192982457,125.0,7000000.0,7000000.0,,3668.763102725367,11,4,residential
MIDTOWN EAST,01 ONE FAMILY DWELLINGS,242 EAST 52ND STREET,,10022,1.0,0.0,1.0,2510.0,2075.0,1951.0,19999000.0,2023-11-15,40.75621235,-73.96842037160093,"242 EAST 52ND STREET, New York, New York 10022",0,0,1,1.2096385542168675,9638.072289156626,73.0,19999000.0,19999000.0,,7967.729083665338,11,4,residential
MIDTOWN EAST,01 ONE FAMILY DWELLINGS,312 EAST 52ND STREET,,10022,1.0,0.0,1.0,1908.0,3812.0,1910.0,5825000.0,2023-06-22,40.7556641,-73.96695458401786,"312 EAST 52ND STREET, New York, New York 10022",0,0,1,0.5005246589716684,1528.0692549842602,114.0,5825000.0,5825000.0,,3052.93501048218,6,2,residential
MIDTOWN EAST,01 ONE FAMILY DWELLINGS,29 BEEKMAN PLACE,,10022,1.0,0.0,1.0,2000.0,10820.0,1910.0,27500000.0,2023-10-10,40.7535083,-73.96438363337356,"29 BEEKMAN PLACE, New York, New York 10022",0,0,1,0.18484288354898337,2541.5896487985215,114.0,27500000.0,27500000.0,,13750.0,10,3,residential
MIDTOWN EAST,01 ONE FAMILY DWELLINGS,415 EAST 50TH STREET,,10022,1.0,0.0,1.0,1950.0,3420.0,1899.0,6450000.0,2023-08-30,40.75375645,-73.96543378093835,"415 EAST 50TH STREET, New York, New York 10022",0,0,1,0.5701754385964912,1885.9649122807018,125.0,6450000.0,6450000.0,,3307.6923076923076,8,3,residential
MIDTOWN EAST,01 ONE FAMILY DWELLINGS,413 EAST 53RD STREET,,10022,1.0,1.0,2.0,2008.0,3520.0,1950.0,2443654.0,2023-06-15,40.75557465,-73.96394619715295,"413 EAST 53RD STREET, New York, New York 10022",0,1,1,0.5704545454545454,694.2198863636364,74.0,1221827.0,2443654.0,2443654.0,1216.9591633466136,6,2,mixed-use
MIDTOWN EAST,01 ONE FAMILY DWELLINGS,442 EAST 58TH STREET,,10022,1.0,0.0,1.0,2008.0,3600.0,1899.0,4625000.0,2023-05-17,40.75813775,-73.96085271380477,"442 EAST 58TH STREET, New York, New York 10022",0,0,1,0.5577777777777778,1284.7222222222222,125.0,4625000.0,4625000.0,,2303.2868525896415,5,2,residential
MIDTOWN EAST,01 ONE FAMILY DWELLINGS,7 SUTTON SQUARE,,10022,1.0,0.0,1.0,1250.0,8779.0,1899.0,26100000.0,2023-08-21,40.757898,-73.9596114,"7 SUTTON SQUARE, New York, New York 10022",0,0,1,0.14238523749857615,2973.00375897027,125.0,26100000.0,26100000.0,,20880.0,8,3,residential
MIDTOWN EAST,02 TWO FAMILY DWELLINGS,225 EAST 48TH STREET,,10017,2.0,0.0,2.0,1381.0,4309.0,1899.0,5125000.0,2023-12-20,40.7542731,-73.9705365502208,"225 EAST 48TH STREET, New York, New York 10017",0,0,1,0.3204919935019726,1189.3710837781389,125.0,2562500.0,2562500.0,,3711.078928312817,12,4,residential
MIDTOWN EAST,02 TWO FAMILY DWELLINGS,405 EAST 57TH STREET,,10022,2.0,1.0,3.0,1016.0,2500.0,1900.0,4000000.0,2023-04-17,40.7583733,-73.96248128491135,"405 EAST 57TH STREET, New York, New York 10022",0,1,1,0.4064,1600.0,124.0,1333333.3333333333,2000000.0,4000000.0,3937.0078740157483,4,1,mixed-use
MIDTOWN EAST,07 RENTALS - WALKUP APARTMENTS,355 EAST 50TH STREET,,10022,7.0,1.0,8.0,2008.0,6960.0,1900.0,8350000.0,2023-10-26,40.7542294,-73.96649648564146,"355 EAST 50TH STREET, New York, New York 10022",0,1,1,0.2885057471264368,1199.712643678161,124.0,1043750.0,1192857.142857143,8350000.0,4158.366533864541,10,3,mixed-use
MIDTOWN EAST,07 RENTALS - WALKUP APARTMENTS,329 EAST 52ND STREET,,10022,9.0,1.0,10.0,1883.0,6366.0,1910.0,3350000.0,2023-08-03,40.7557406,-73.96622934999999,"329 EAST 52ND STREET, New York, New York 10022",0,1,1,0.2957901350926799,526.2331134150173,114.0,335000.0,372222.22222222225,3350000.0,1779.075942644716,8,3,mixed-use
MIDTOWN EAST,07 RENTALS - WALKUP APARTMENTS,315 EAST 58TH STREET,,10022,10.0,0.0,10.0,2511.0,8630.0,1940.0,3700000.0,2023-03-01,40.75987005,-73.96400447986235,"315 EAST 58TH STREET, New York, New York 10022",0,0,1,0.2909617612977984,428.7369640787949,84.0,370000.0,370000.0,,1473.5165272799682,3,1,residential
MIDTOWN EAST,07 RENTALS - WALKUP APARTMENTS,936 1 AVENUE,,10022,7.0,1.0,8.0,1856.0,7500.0,1900.0,12294135.0,2023-06-14,40.7462397,-73.9717216,"936 1 AVENUE, New York, New York 10022",0,1,1,0.24746666666666667,1639.218,124.0,1536766.875,1756305.0,12294135.0,6623.995150862069,6,2,mixed-use
MIDTOWN EAST,08 RENTALS - ELEVATOR APARTMENTS,312 EAST 51ST STREET,,10022,5.0,0.0,5.0,1408.0,5400.0,1920.0,3300000.0,2024-02-14,40.75505565,-73.96746245,"312 EAST 51ST STREET, New York, New York 10022",1,0,1,0.2607407407407407,611.1111111111111,104.0,660000.0,660000.0,,2343.75,2,4,residential
MIDTOWN EAST,08 RENTALS - ELEVATOR APARTMENTS,930 1 AVENUE,,10022,36.0,2.0,38.0,7577.0,38720.0,1941.0,34500000.0,2023-06-14,40.7462397,-73.9717216,"930 1 AVENUE, New York, New York 10022",1,1,1,0.19568698347107438,891.0123966942149,83.0,907894.7368421053,958333.3333333334,17250000.0,4553.2532664642995,6,2,mixed-use
MIDTOWN EAST,11 SPECIAL CONDO BILLING LOTS,219 EAST 44TH STREET,R-3,10017,1.0,0.0,1.0,0.0,2446.0,2015.0,3725000.0,2023-04-19,40.7516982,-73.9723132,"219 EAST 44TH STREET, New York, New York 10017",0,0,1,,1522.8945216680295,9.0,3725000.0,3725000.0,,,4,1,residential
MIDTOWN EAST,11 SPECIAL CONDO BILLING LOTS,219 EAST 44TH STREET,R-6,10017,1.0,0.0,1.0,0.0,2446.0,2015.0,3900000.0,2023-12-06,40.7516982,-73.9723132,"219 EAST 44TH STREET, New York, New York 10017",0,0,1,,1594.4399018806214,9.0,3900000.0,3900000.0,,,12,4,residential
